abbr,date/time,temperature (degrees celsius),pressure (hpa),humidity (%),dew point (degrees celsius),wind direction (degree),wind speed (knots),wind speed (kmh),cloud amount (octas),altitude (metres)
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11,1019.6,92.3,9.8,329,2,4.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.9,1019.5,91.9,9.7,329,2,4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.7,1019.4,91.9,9.4,315,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.7,1019.4,90.3,9.2,326,1,1.4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12.6,1019.3,84.5,10.1,0,0,0.4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,13.7,1019.4,81,10.5,202,1,2.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15,1019.1,78.2,11.3,192,3,5.4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15,1019,76.2,10.9,177,4,7.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15,1018.9,76.3,10.8,183,4,7.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16,1018.4,74.3,11.4,216,3,5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.6,1018.1,70.9,11.4,199,4,8.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.2,1018.3,71.3,11,189,5,9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.9,1018.3,71.9,10.8,213,3,6.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.4,1018.5,75.9,11.3,223,3,5.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.1,1019.1,78.5,11.4,225,2,4.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.7,1019.6,80,11.3,236,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.1,1020.1,79.7,10.7,285,2,4.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,13.8,1020.5,75.8,9.6,198,1,2.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.8,1021,77.1,7.9,286,2,3.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.2,1021.3,79.8,7.8,297,3,4.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.5,1021.1,71.3,6.5,270,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12.1,1021.1,66.5,6,162,1,1.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.9,1020.9,66.4,5.8,360,2,3.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.6,1021,72.8,5.9,324,2,3.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,9.5,1021.3,75.3,5.4,317,3,6.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,8.9,1021.5,76.9,5,322,3,5.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,8.3,1021.8,80.1,5.1,326,3,5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,9.7,1021.7,80.3,6.4,311,2,4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12.2,1021.4,78.3,8.6,239,1,2.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,13.9,1021.2,66.6,7.7,108,1,1.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.8,1020.9,59.7,7,180,1,1.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16,1020.5,56.8,7.4,162,1,2.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.6,1019.8,51,6.5,129,4,6.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.4,1019.1,51.3,7.3,150,3,5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.8,1018.7,50,7.2,143,4,7.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.9,1018.5,52.7,8.1,138,2,4.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.2,1018.6,60.8,9.6,78,3,5.4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.8,1019,65.2,9.3,58,2,3.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.2,1019.5,75.6,9.9,329,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12.2,1020.4,79.6,8.8,315,3,5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.6,1020.8,76.1,7.5,323,4,7.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.5,1021.3,75.9,6.4,319,4,7.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.1,1021.5,76.3,6.1,326,3,6.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.3,1021.3,77.1,6.5,325,3,5.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.3,1021,76.5,7.3,304,3,4.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.7,1020.7,80.7,8.4,243,1,2.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.1,1020.5,84.4,8.6,321,3,4.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.8,1020.2,85,8.3,310,2,3.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.2,1020,87,8.1,320,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.5,1019.8,87.7,8.5,321,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.7,1019.9,87.9,8.8,219,2,2.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.2,1020.2,88.5,9.4,194,1,2.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12.4,1020.3,81,9.3,246,2,4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14,1020.3,73.8,9.3,219,3,5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.5,1019.4,65.1,9.9,200,6,11.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.9,1018.9,61.9,10.5,190,7,13,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,18.5,1018.3,58.3,10.2,226,11,20.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,19.1,1017.7,53.4,9.4,227,13,24.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,19.7,1017.3,49.4,8.8,223,12,21.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,19,1017.2,48.6,8,225,10,19.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,18.3,1017.2,53.1,8.6,232,8,14,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.5,1017.2,56.8,8.8,247,4,8.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.3,1017.3,64.9,9.7,276,3,6.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.9,1017.6,67,9.8,231,3,5.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.7,1017.8,75.4,10.4,277,4,7.2,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.8,1017.8,76.7,10.7,256,3,6.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.6,1017.6,77.1,10.6,260,3,6.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.5,1017.4,79,10.9,232,2,4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.6,1017.2,76.8,10.6,223,4,6.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.6,1017,77,10.6,242,3,6.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.7,1016.6,77.1,10.8,241,4,8.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.8,1016.3,76.3,10.7,230,5,8.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.8,1016,74.1,10.2,240,8,14,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.1,1015.7,75.4,9.9,189,4,7.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.3,1015.6,73.3,9.6,205,4,6.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.7,1015.4,71.8,9.7,229,6,11.9,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.1,1015.6,72.3,10.2,233,5,9.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.6,1015.8,67.9,9.8,229,9,16.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.4,1016.2,65.9,10,220,9,15.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17,1016.6,62.9,9.9,216,9,16.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17,1017.1,68.3,11.2,227,9,15.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.8,1016.9,66.4,11.4,226,10,17.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,17.8,1016.9,67.1,11.6,223,9,15.8,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,18,1017,67.7,11.9,227,7,13.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,16.7,1017.9,65.6,10.3,274,10,17.6,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.9,1018.4,70.5,10.6,253,9,17.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,15.6,1018.6,73.8,11,244,5,9.4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.8,1019.1,82.2,11.8,198,2,4.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.5,1019.3,83.1,11.6,294,2,4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,14.4,1019.5,81,11.2,331,3,4.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,12.5,1019.9,86.6,10.4,321,3,4.7,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.6,1019.9,87.2,9.5,323,3,5.4,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11.2,1020.1,87.5,9.2,331,3,6.5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,11,1019.9,87.7,9.1,335,3,6.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.4,1019.9,89.4,8.7,309,3,5,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,10.1,1019.8,90.8,8.6,340,2,4.3,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,9.6,1020,91.1,8.3,317,3,6.1,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
CGI,2.0121E+11,,,,,,,,,
